# time = 0
# Grid points = 408
# Domain Size = 7
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
   5.3672442223e+00   5.3656263790e+00   1.0000000000e+00   1.8500000000e-04   6.6559470805e-01  -5.7273048020e-01  -5.5213739488e-01
   5.3713746197e+00   5.3688620655e+00   1.0000000000e+00   1.8500000000e-04   8.8927356022e-01  -6.8657915181e-01  -3.6852898756e-01
   5.3763997281e+00   5.3738871739e+00   1.0000000000e+00   1.8500000000e-04   8.9979264552e-01  -8.2984576154e-01  -3.6237667864e-01
   5.3839373906e+00   5.3789122823e+00   1.0000000000e+00   1.8500000000e-04   9.4907548379e-01  -9.7676408615e-01  -3.7592526577e-01
   5.3958800412e+00   5.3889624990e+00   1.0000000000e+00   1.8500000000e-04   9.4337630534e-01  -1.0408176429e+00  -2.8237337163e-01
   5.4097151257e+00   5.4027975835e+00   1.0000000000e+00   1.8500000000e-04   7.5222467424e-01  -1.0412874511e+00  -6.7195736231e-02
   5.4247802168e+00   5.4166326679e+00   1.0000000000e+00   1.8500000000e-04   7.2832580153e-01  -1.0206708445e+00   1.2863484110e-01
   5.4382484001e+00   5.4329277657e+00   1.0000000000e+00   1.8500000000e-04   5.3163233606e-01  -9.7636221316e-01   3.1693812632e-01
   5.4471844115e+00   5.4435690345e+00   1.0000000000e+00   1.8500000000e-04   4.8394795980e-01  -8.8022157779e-01   5.1810065206e-01
   5.4565651665e+00   5.4507997884e+00   1.0000000000e+00   1.8500000000e-04   3.1098516461e-01  -6.7882407917e-01   6.1124210229e-01
   5.4659145379e+00   5.4623305447e+00   1.0000000000e+00   1.8500000000e-04   1.7214528283e-01  -4.7406865481e-01   5.2282282602e-01
   5.4742483963e+00   5.4694985311e+00   1.0000000000e+00   1.8500000000e-04  -3.7584979076e-02  -7.0968198384e-01   2.6118290866e-01
   5.4867500363e+00   5.4789982615e+00   1.0000000000e+00   1.8500000000e-04  -2.1909089547e-01  -8.6593957102e-01   8.6552184253e-02
   5.5072287621e+00   5.4945018111e+00   1.0000000000e+00   1.8500000000e-04  -3.7326084177e-01  -6.2117756823e-01  -1.1558353925e-01
   5.5263874508e+00   5.5199557131e+00   1.0000000000e+00   1.8500000000e-04  -6.0325671664e-01  -4.0225949737e-01  -2.7585945637e-01
   5.5397761509e+00   5.5328191885e+00   1.0000000000e+00   1.8500000000e-04  -7.0055377064e-01  -1.8723038717e-01  -2.5243687921e-01
   5.5565141254e+00   5.5467331132e+00   1.0000000000e+00   1.8500000000e-04  -6.1436002911e-01  -1.7206717774e-02  -6.3958986759e-02
   5.5823997447e+00   5.5662951375e+00   1.0000000000e+00   1.8500000000e-04  -4.9055651282e-01   1.2316311422e-01   1.2350800509e-01
   5.6341248138e+00   5.5985043519e+00   1.0000000000e+00   1.8500000000e-04  -3.2855094263e-01   2.7476126580e-01   3.0695960227e-01
   5.7053657376e+00   5.6697452757e+00   1.0000000000e+00   1.8500000000e-04  -2.2923531974e-01   4.0119820939e-01   5.4807080678e-01
   5.7703554068e+00   5.7409861995e+00   1.0000000000e+00   1.8500000000e-04  -4.1737485837e-01   4.8305684583e-01   8.0956382746e-01
   5.8589287703e+00   5.7997246142e+00   1.0000000000e+00   1.8500000000e-04  -6.3014391319e-01   5.5233838192e-01   1.0385844438e+00
   5.9576608660e+00   5.9181329264e+00   1.0000000000e+00   1.8500000000e-04  -6.8953737330e-01   6.1263838627e-01   1.0737230477e+00
   6.0244306533e+00   5.9971888056e+00   1.0000000000e+00   1.8500000000e-04  -5.8542076543e-01   6.7710464768e-01   1.3294361377e+00
   6.0918721148e+00   6.0516725010e+00   1.0000000000e+00   1.8500000000e-04  -3.7372758195e-01   7.2348260643e-01   1.3416974087e+00
   6.1703748906e+00   6.1320717285e+00   1.0000000000e+00   1.8500000000e-04  -1.7727922228e-01   7.7480299380e-01   1.4053330754e+00
   6.2469812150e+00   6.2086780528e+00   1.0000000000e+00   1.8500000000e-04  -1.3837198970e-01   8.2936223499e-01   1.3994604124e+00
   6.3235875394e+00   6.2852843772e+00   1.0000000000e+00   1.8500000000e-04  -1.8361798112e-01   8.8674870892e-01   1.1915809433e+00
   6.4001938637e+00   6.3618907015e+00   1.0000000000e+00   1.8500000000e-04  -4.2324645388e-01   9.5591197893e-01   1.1667234196e+00
   6.4829968445e+00   6.4384970258e+00   1.0000000000e+00   1.8500000000e-04  -6.2020880376e-01   9.5669850709e-01   9.6852606996e-01
   6.5719964821e+00   6.5274966633e+00   1.0000000000e+00   1.8500000000e-04  -7.2203935108e-01   8.9016327716e-01   9.2223617270e-01
   6.6609961195e+00   6.6164963008e+00   1.0000000000e+00   1.8500000000e-04  -7.4512502286e-01   8.4079329059e-01   7.5720141739e-01
   6.7499957569e+00   6.7054959382e+00   1.0000000000e+00   1.8500000000e-04  -6.9494670929e-01   7.9526282578e-01   6.1918152695e-01
   6.8366258355e+00   6.7944955757e+00   1.0000000000e+00   1.8500000000e-04  -3.6882155077e-01   7.5301712963e-01   4.0400768640e-01
   3.4393780476e+00   6.8787560953e+00   1.0000000000e+00   1.8500000000e-04   9.5519975612e-02   7.1541129607e-01   2.1553653372e-01
