# time = 0
# Grid points = 683
# Domain Size = 14
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_rho             4_dvisc             5_uvel             6_vvel             7_wvel
   6.5410512005e-01   6.4665180355e-01   1.0000000000e+00   2.0000000000e-03   3.9698306628e-01  -1.0523932525e-01  -1.0499310616e-01
   6.6966452649e-01   6.6155843655e-01   1.0000000000e+00   2.0000000000e-03   3.2144153245e-01  -8.2013737381e-02  -1.6166930082e-01
   6.8628741073e-01   6.7777061642e-01   1.0000000000e+00   2.0000000000e-03   2.4330086401e-01  -5.7462345572e-02  -2.1697194620e-01
   7.0355426263e-01   6.9480420504e-01   1.0000000000e+00   2.0000000000e-03   1.6721684686e-01  -2.7850399472e-02  -2.6760441471e-01
   7.2170505543e-01   7.1230432023e-01   1.0000000000e+00   2.0000000000e-03   9.5077664768e-02   1.4080256692e-02  -3.1260753162e-01
   7.4227211125e-01   7.3110579063e-01   1.0000000000e+00   2.0000000000e-03   2.6247719575e-02   8.2825456056e-02  -3.5205538378e-01
   7.6597699535e-01   7.5343843188e-01   1.0000000000e+00   2.0000000000e-03  -2.9469940637e-02   1.9961194299e-01  -3.7813800306e-01
   7.9735599775e-01   7.7851555883e-01   1.0000000000e+00   2.0000000000e-03  -5.8631608467e-02   4.0830892923e-01  -3.7709090603e-01
   8.2993782312e-01   8.1619643666e-01   1.0000000000e+00   2.0000000000e-03  -9.2698614451e-03   6.6065190691e-01  -3.1381789998e-01
   8.5333435621e-01   8.4367920957e-01   1.0000000000e+00   2.0000000000e-03   6.2097537993e-02   8.1355571523e-01  -2.4318582051e-01
   8.7080936218e-01   8.6298950285e-01   1.0000000000e+00   2.0000000000e-03   1.2856873882e-01   8.9788306781e-01  -1.8284470912e-01
   8.8644917641e-01   8.7862922151e-01   1.0000000000e+00   2.0000000000e-03   1.9373364323e-01   9.4681077663e-01  -1.2673189896e-01
   9.0180870400e-01   8.9426913132e-01   1.0000000000e+00   2.0000000000e-03   2.5981254507e-01   9.6768814899e-01  -7.2242676916e-02
   9.2139368117e-01   9.0934827669e-01   1.0000000000e+00   2.0000000000e-03   3.4282977376e-01   9.6373469491e-01  -5.9180605961e-03
   9.4179917760e-01   9.3343908565e-01   1.0000000000e+00   2.0000000000e-03   4.2095143088e-01   9.2213627776e-01   5.5252276956e-02
   9.6121390107e-01   9.5015926955e-01   1.0000000000e+00   2.0000000000e-03   4.8822804496e-01   8.7162712256e-01   1.0938020700e-01
   9.8281577969e-01   9.7226853258e-01   1.0000000000e+00   2.0000000000e-03   5.5086169410e-01   8.2122801374e-01   1.6560873393e-01
   1.0070342742e+00   9.9336302679e-01   1.0000000000e+00   2.0000000000e-03   5.9897128038e-01   7.9979996757e-01   2.1983869734e-01
   1.0316640981e+00   1.0207055216e+00   1.0000000000e+00   2.0000000000e-03   6.3406033569e-01   8.1732160917e-01   2.7641077556e-01
   1.0640579829e+00   1.0426226747e+00   1.0000000000e+00   2.0000000000e-03   6.5467224378e-01   8.9362809520e-01   3.4554889315e-01
   1.0957434132e+00   1.0854932911e+00   1.0000000000e+00   2.0000000000e-03   6.3413424116e-01   9.8341418899e-01   3.8183545751e-01
   1.1208493083e+00   1.1059935353e+00   1.0000000000e+00   2.0000000000e-03   5.8235567405e-01   1.0633611399e+00   3.9204943376e-01
   1.1433981678e+00   1.1357050813e+00   1.0000000000e+00   2.0000000000e-03   5.1491562501e-01   1.1030106473e+00   3.7767732865e-01
   1.1609506229e+00   1.1510912544e+00   1.0000000000e+00   2.0000000000e-03   4.5074891870e-01   1.1166329850e+00   3.5572244384e-01
   1.1798416853e+00   1.1708099914e+00   1.0000000000e+00   2.0000000000e-03   3.7220973306e-01   1.1046944855e+00   3.2054702404e-01
   1.1972907400e+00   1.1888733791e+00   1.0000000000e+00   2.0000000000e-03   2.9570876876e-01   1.0720841312e+00   2.8085662270e-01
   1.2139242943e+00   1.2057081008e+00   1.0000000000e+00   2.0000000000e-03   2.2221636384e-01   1.0206803670e+00   2.3758995992e-01
   1.2298679975e+00   1.2221404877e+00   1.0000000000e+00   2.0000000000e-03   1.4185117950e-01   9.4435047466e-01   1.8471576400e-01
   1.2451069399e+00   1.2375955073e+00   1.0000000000e+00   2.0000000000e-03   6.2886265785e-02   8.5544243923e-01   1.2813256157e-01
   1.2598812305e+00   1.2526183726e+00   1.0000000000e+00   2.0000000000e-03  -1.3068821941e-02   7.5951836459e-01   6.9377961620e-02
   1.2742868849e+00   1.2671440884e+00   1.0000000000e+00   2.0000000000e-03  -8.7846168827e-02   6.5746536199e-01   7.1337793447e-03
   1.2885743379e+00   1.2814296814e+00   1.0000000000e+00   2.0000000000e-03  -1.6452960917e-01   5.4673002330e-01  -6.1530645192e-02
   1.3031131977e+00   1.2957189944e+00   1.0000000000e+00   2.0000000000e-03  -2.4332500890e-01   4.2862761148e-01  -1.3694575814e-01
   1.3186228750e+00   1.3105074009e+00   1.0000000000e+00   2.0000000000e-03  -3.2178650132e-01   3.0799457935e-01  -2.1750638160e-01
   1.3361416298e+00   1.3267383491e+00   1.0000000000e+00   2.0000000000e-03  -3.9771738792e-01   1.8844149351e-01  -3.0329022778e-01
   1.3538065306e+00   1.3455449105e+00   1.0000000000e+00   2.0000000000e-03  -4.5947173995e-01   8.8380338186e-02  -3.8365072423e-01
   1.3744246736e+00   1.3620681506e+00   1.0000000000e+00   2.0000000000e-03  -5.1145451707e-01   7.6222018874e-04  -4.6559333336e-01
   1.4083916007e+00   1.3867811967e+00   1.0000000000e+00   2.0000000000e-03  -5.5668076753e-01  -8.6243330907e-02  -5.8304290516e-01
   1.4494114187e+00   1.4300020046e+00   1.0000000000e+00   2.0000000000e-03  -5.7512146927e-01  -1.3692581318e-01  -6.9452111752e-01
   1.4819290959e+00   1.4688208327e+00   1.0000000000e+00   2.0000000000e-03  -6.1487173515e-01  -2.1218042869e-01  -7.9486883728e-01
   1.5058691868e+00   1.4950373592e+00   1.0000000000e+00   2.0000000000e-03  -6.8173234818e-01  -3.2005644002e-01  -8.9307173360e-01
   1.5254723268e+00   1.5167010144e+00   1.0000000000e+00   2.0000000000e-03  -7.5304583538e-01  -4.2769050833e-01  -9.7719219060e-01
   1.5414747571e+00   1.5342436393e+00   1.0000000000e+00   2.0000000000e-03  -8.3203454770e-01  -5.4165045320e-01  -1.0593816878e+00
   1.5575048496e+00   1.5487058749e+00   1.0000000000e+00   2.0000000000e-03  -9.2297805739e-01  -6.6889681055e-01  -1.1479092761e+00
   1.5748256357e+00   1.5663038243e+00   1.0000000000e+00   2.0000000000e-03  -1.0266359838e+00  -8.0882448024e-01  -1.2427431118e+00
   1.5921926125e+00   1.5833474472e+00   1.0000000000e+00   2.0000000000e-03  -1.1305403714e+00  -9.4455176697e-01  -1.3332083900e+00
   1.6083639065e+00   1.6010377779e+00   1.0000000000e+00   2.0000000000e-03  -1.2224616136e+00  -1.0608996177e+00  -1.4092891682e+00
   1.6287887918e+00   1.6156900351e+00   1.0000000000e+00   2.0000000000e-03  -1.3267793619e+00  -1.1903369085e+00  -1.4920155468e+00
   1.6509006448e+00   1.6418875486e+00   1.0000000000e+00   2.0000000000e-03  -1.3968738443e+00  -1.2774691657e+00  -1.5426462710e+00
   1.6688998329e+00   1.6599137410e+00   1.0000000000e+00   2.0000000000e-03  -1.4305058331e+00  -1.3227006883e+00  -1.5611175153e+00
   1.6946689134e+00   1.6778859248e+00   1.0000000000e+00   2.0000000000e-03  -1.4473286983e+00  -1.3547726900e+00  -1.5592711117e+00
   1.7230801594e+00   1.7114519020e+00   1.0000000000e+00   2.0000000000e-03  -1.4074679669e+00  -1.3375346597e+00  -1.5011426636e+00
   1.7452139913e+00   1.7347084168e+00   1.0000000000e+00   2.0000000000e-03  -1.3409448339e+00  -1.2920168472e+00  -1.4233317138e+00
   1.7640365737e+00   1.7557195658e+00   1.0000000000e+00   2.0000000000e-03  -1.2673706233e+00  -1.2369643830e+00  -1.3423302239e+00
   1.7795748963e+00   1.7723535815e+00   1.0000000000e+00   2.0000000000e-03  -1.1918659338e+00  -1.1780530836e+00  -1.2613321137e+00
   1.7951223080e+00   1.7867962112e+00   1.0000000000e+00   2.0000000000e-03  -1.1010690231e+00  -1.1054073206e+00  -1.1652334213e+00
   1.8110124411e+00   1.8034484048e+00   1.0000000000e+00   2.0000000000e-03  -9.9550026543e-01  -1.0191727410e+00  -1.0545914636e+00
   1.8257725921e+00   1.8185764774e+00   1.0000000000e+00   2.0000000000e-03  -8.9054450941e-01  -9.3226809307e-01  -9.4531356937e-01
   1.8400446591e+00   1.8329687068e+00   1.0000000000e+00   2.0000000000e-03  -7.8534680908e-01  -8.4449395674e-01  -8.3633170815e-01
   1.8544971387e+00   1.8471206115e+00   1.0000000000e+00   2.0000000000e-03  -6.8260279705e-01  -7.5860737423e-01  -7.3035072381e-01
   1.8697301865e+00   1.8618736660e+00   1.0000000000e+00   2.0000000000e-03  -5.8474603577e-01  -6.7719362886e-01  -6.2990485604e-01
   1.8867365361e+00   1.8775867070e+00   1.0000000000e+00   2.0000000000e-03  -4.8548650859e-01  -5.9575845319e-01  -5.2862140983e-01
   1.9046017801e+00   1.8958863653e+00   1.0000000000e+00   2.0000000000e-03  -3.9730851798e-01  -5.2604362443e-01  -4.3947875838e-01
   1.9220786292e+00   1.9133171949e+00   1.0000000000e+00   2.0000000000e-03  -3.3270427002e-01  -4.7930936933e-01  -3.7527501311e-01
   1.9385814800e+00   1.9308400636e+00   1.0000000000e+00   2.0000000000e-03  -2.9390450480e-01  -4.5670767220e-01  -3.3798468853e-01
   1.9624747815e+00   1.9463228963e+00   1.0000000000e+00   2.0000000000e-03  -2.6183432181e-01  -4.4652661919e-01  -3.0906320401e-01
   1.9894702925e+00   1.9786266666e+00   1.0000000000e+00   2.0000000000e-03  -2.3618008287e-01  -4.4191773883e-01  -2.8663064314e-01
   2.0132500650e+00   2.0003139184e+00   1.0000000000e+00   2.0000000000e-03  -1.8768136450e-01  -4.1017436700e-01  -2.3899961094e-01
   2.0350483327e+00   2.0261862117e+00   1.0000000000e+00   2.0000000000e-03  -9.1829137309e-02  -3.2716215520e-01  -1.4007941894e-01
   2.0521554242e+00   2.0439104537e+00   1.0000000000e+00   2.0000000000e-03   2.3380062798e-02  -2.1922967969e-01  -1.8940697002e-02
   2.0684169969e+00   2.0604003946e+00   1.0000000000e+00   2.0000000000e-03   1.6600489138e-01  -8.1265815907e-02   1.3252157207e-01
   2.0838414323e+00   2.0764335991e+00   1.0000000000e+00   2.0000000000e-03   3.1842988780e-01   6.8872786734e-02   2.9566519426e-01
   2.0987193010e+00   2.0912492655e+00   1.0000000000e+00   2.0000000000e-03   4.6943649456e-01   2.1950824705e-01   4.5842850197e-01
   2.1146325232e+00   2.1061893366e+00   1.0000000000e+00   2.0000000000e-03   6.2238965108e-01   3.7365837349e-01   6.2438901476e-01
   2.1302641530e+00   2.1230757099e+00   1.0000000000e+00   2.0000000000e-03   7.4453797067e-01   4.9808404529e-01   7.5788039635e-01
   2.1512054380e+00   2.1374525961e+00   1.0000000000e+00   2.0000000000e-03   8.6323675011e-01   6.2041805099e-01   8.8848650122e-01
   2.1746372056e+00   2.1649582800e+00   1.0000000000e+00   2.0000000000e-03   8.9640784416e-01   6.5751929416e-01   9.2614877855e-01
   2.1926263255e+00   2.1843161312e+00   1.0000000000e+00   2.0000000000e-03   8.6822272622e-01   6.3177331208e-01   8.9614287252e-01
   2.2091291519e+00   2.2009365198e+00   1.0000000000e+00   2.0000000000e-03   8.0911223700e-01   5.7444186778e-01   8.3204710415e-01
   2.2245949236e+00   2.2173217840e+00   1.0000000000e+00   2.0000000000e-03   7.3676195078e-01   5.0353824855e-01   7.5342679296e-01
   2.2399832372e+00   2.2318680633e+00   1.0000000000e+00   2.0000000000e-03   6.6461602481e-01   4.3289730274e-01   6.7523732776e-01
   2.2575401409e+00   2.2480984112e+00   1.0000000000e+00   2.0000000000e-03   6.0088650510e-01   3.7129313055e-01   6.0688316464e-01
   2.2766577295e+00   2.2669818707e+00   1.0000000000e+00   2.0000000000e-03   5.7637220966e-01   3.4978078848e-01   5.8241344249e-01
   2.2986709107e+00   2.2863335883e+00   1.0000000000e+00   2.0000000000e-03   6.0728516789e-01   3.8478520371e-01   6.2016565366e-01
   2.3203621710e+00   2.3110082331e+00   1.0000000000e+00   2.0000000000e-03   7.0508809879e-01   4.8751683793e-01   7.3377683518e-01
   2.3382634137e+00   2.3297161090e+00   1.0000000000e+00   2.0000000000e-03   8.0856010884e-01   5.9476683404e-01   8.5469696800e-01
   2.3538479875e+00   2.3468107183e+00   1.0000000000e+00   2.0000000000e-03   9.0244412757e-01   6.9118604510e-01   9.6607843724e-01
   2.3700859027e+00   2.3608852567e+00   1.0000000000e+00   2.0000000000e-03   9.8892819066e-01   7.7936404318e-01   1.0703832589e+00
   2.3920755628e+00   2.3792865487e+00   1.0000000000e+00   2.0000000000e-03   1.0676861826e+00   8.5848190928e-01   1.1690064282e+00
   2.4175190420e+00   2.4048645770e+00   1.0000000000e+00   2.0000000000e-03   1.1075760356e+00   8.9486471333e-01   1.2305103390e+00
   2.4466623720e+00   2.4301735071e+00   1.0000000000e+00   2.0000000000e-03   1.1103891229e+00   8.9165325234e-01   1.2526396047e+00
   2.4788901599e+00   2.4631512369e+00   1.0000000000e+00   2.0000000000e-03   1.0738820385e+00   8.4581596495e-01   1.2348592681e+00
   2.5060340303e+00   2.4946290829e+00   1.0000000000e+00   2.0000000000e-03   1.0196889926e+00   7.8270995753e-01   1.1933714837e+00
   2.5276732890e+00   2.5174389778e+00   1.0000000000e+00   2.0000000000e-03   9.7352961805e-01   7.3015223234e-01   1.1545247237e+00
   2.5469944296e+00   2.5379076002e+00   1.0000000000e+00   2.0000000000e-03   9.2082633957e-01   6.7089335832e-01   1.1080459512e+00
   2.5644805307e+00   2.5560812589e+00   1.0000000000e+00   2.0000000000e-03   8.6831644192e-01   6.1233611055e-01   1.0604350792e+00
   2.5807535066e+00   2.5728798026e+00   1.0000000000e+00   2.0000000000e-03   8.1641026501e-01   5.5487180484e-01   1.0122872148e+00
   2.5960747933e+00   2.5886272106e+00   1.0000000000e+00   2.0000000000e-03   7.6414138293e-01   4.9737994222e-01   9.6287427431e-01
   2.6106173425e+00   2.6035223760e+00   1.0000000000e+00   2.0000000000e-03   7.1077567085e-01   4.3902150155e-01   9.1161244694e-01
   2.6277332730e+00   2.6177123090e+00   1.0000000000e+00   2.0000000000e-03   6.4504103357e-01   3.6748894786e-01   8.4765763381e-01
   2.6472879334e+00   2.6377542370e+00   1.0000000000e+00   2.0000000000e-03   5.7042869651e-01   2.8680761999e-01   7.7394238543e-01
   2.6658907811e+00   2.6568216299e+00   1.0000000000e+00   2.0000000000e-03   4.9452307094e-01   2.0519652389e-01   6.9798018642e-01
   2.6836462576e+00   2.6749599324e+00   1.0000000000e+00   2.0000000000e-03   4.1731970578e-01   1.2259261406e-01   6.1994528481e-01
   2.7007110163e+00   2.6923325828e+00   1.0000000000e+00   2.0000000000e-03   3.3980863291e-01   4.0011449106e-02   5.4097953930e-01
   2.7172290195e+00   2.7090894497e+00   1.0000000000e+00   2.0000000000e-03   2.6227729810e-01  -4.2288910068e-02   4.6151749688e-01
   2.7333335480e+00   2.7253685892e+00   1.0000000000e+00   2.0000000000e-03   1.8480543250e-01  -1.2427177012e-01   3.8177430409e-01
   2.7491479294e+00   2.7412985067e+00   1.0000000000e+00   2.0000000000e-03   1.0736842307e-01  -2.0600741352e-01   3.0184535399e-01
   2.7647857594e+00   2.7569973521e+00   1.0000000000e+00   2.0000000000e-03   2.9774555772e-02  -2.8773922963e-01   2.2164453777e-01
   2.7803535996e+00   2.7725741666e+00   1.0000000000e+00   2.0000000000e-03  -4.8162358898e-02  -3.6970332289e-01   1.4108742617e-01
   2.7959560941e+00   2.7881330325e+00   1.0000000000e+00   2.0000000000e-03  -1.2625228295e-01  -4.5174108895e-01   6.0477810262e-02
   2.8116966319e+00   2.8037791558e+00   1.0000000000e+00   2.0000000000e-03  -2.0406966290e-01  -5.3344921067e-01  -1.9636618446e-02
   2.8276786867e+00   2.8196141080e+00   1.0000000000e+00   2.0000000000e-03  -2.8161432039e-01  -6.1487505995e-01  -9.9145229920e-02
   2.8440127840e+00   2.8357432653e+00   1.0000000000e+00   2.0000000000e-03  -3.5910373002e-01  -6.9630062245e-01  -1.7815578598e-01
   2.8608217043e+00   2.8522823027e+00   1.0000000000e+00   2.0000000000e-03  -4.3657341421e-01  -7.7782734188e-01  -2.5657786403e-01
   2.8782455994e+00   2.8693611059e+00   1.0000000000e+00   2.0000000000e-03  -5.1394515562e-01  -8.5945406929e-01  -3.3419074378e-01
   2.8964544646e+00   2.8871300929e+00   1.0000000000e+00   2.0000000000e-03  -5.9098093219e-01  -9.4103339466e-01  -4.1060518880e-01
   2.9156733571e+00   2.9057788364e+00   1.0000000000e+00   2.0000000000e-03  -6.6670446238e-01  -1.0216636144e+00  -4.8470313692e-01
   2.9361307378e+00   2.9255678777e+00   1.0000000000e+00   2.0000000000e-03  -7.4082076881e-01  -1.1012327041e+00  -5.5599538990e-01
   2.9543999826e+00   2.9466935978e+00   1.0000000000e+00   2.0000000000e-03  -8.0639614997e-01  -1.1724557969e+00  -6.1778699861e-01
   2.9705386050e+00   2.9621063674e+00   1.0000000000e+00   2.0000000000e-03  -8.5975800811e-01  -1.2311227076e+00  -6.6715795107e-01
   2.9885080890e+00   2.9789708425e+00   1.0000000000e+00   2.0000000000e-03  -9.1186070452e-01  -1.2894831827e+00  -7.1417528550e-01
   3.0096080809e+00   2.9980453354e+00   1.0000000000e+00   2.0000000000e-03  -9.6415616191e-01  -1.3497719195e+00  -7.5979644775e-01
   3.0283681769e+00   3.0211708263e+00   1.0000000000e+00   2.0000000000e-03  -1.0007479373e+00  -1.3944243252e+00  -7.8989542076e-01
   3.0450683658e+00   3.0355655274e+00   1.0000000000e+00   2.0000000000e-03  -1.0287896732e+00  -1.4306971618e+00  -8.1166654431e-01
   3.0672685543e+00   3.0545712042e+00   1.0000000000e+00   2.0000000000e-03  -1.0573806324e+00  -1.4716242558e+00  -8.3166184970e-01
   3.0926632546e+00   3.0799659045e+00   1.0000000000e+00   2.0000000000e-03  -1.0630588022e+00  -1.4866560541e+00  -8.3253909135e-01
   3.1218564957e+00   3.1053606048e+00   1.0000000000e+00   2.0000000000e-03  -1.0522255603e+00  -1.4952633523e+00  -8.1463149494e-01
   3.1459570180e+00   3.1383523867e+00   1.0000000000e+00   2.0000000000e-03  -1.0219762280e+00  -1.4830589236e+00  -7.8195243692e-01
   3.1610262117e+00   3.1535616492e+00   1.0000000000e+00   2.0000000000e-03  -9.9857472524e-01  -1.4702203882e+00  -7.5868431049e-01
   3.1791178221e+00   3.1684907741e+00   1.0000000000e+00   2.0000000000e-03  -9.5916509095e-01  -1.4456516395e+00  -7.2144937482e-01
   3.1984992787e+00   3.1897448701e+00   1.0000000000e+00   2.0000000000e-03  -9.0455221153e-01  -1.4091806921e+00  -6.7191122190e-01
   3.2149568085e+00   3.2072536873e+00   1.0000000000e+00   2.0000000000e-03  -8.5215324026e-01  -1.3728347649e+00  -6.2580652211e-01
   3.2297265796e+00   3.2226599296e+00   1.0000000000e+00   2.0000000000e-03  -8.0020497421e-01  -1.3359750898e+00  -5.8112643243e-01
   3.2465152380e+00   3.2367932296e+00   1.0000000000e+00   2.0000000000e-03  -7.3615368245e-01  -1.2898777874e+00  -5.2697900130e-01
   3.2652571695e+00   3.2562372464e+00   1.0000000000e+00   2.0000000000e-03  -6.5785513802e-01  -1.2327873745e+00  -4.6204332963e-01
   3.2827921715e+00   3.2742770925e+00   1.0000000000e+00   2.0000000000e-03  -5.7974729411e-01  -1.1754074837e+00  -3.9810199283e-01
   3.2995518914e+00   3.2913072504e+00   1.0000000000e+00   2.0000000000e-03  -5.0170019865e-01  -1.1178447567e+00  -3.3471396023e-01
   3.3158553279e+00   3.3077965324e+00   1.0000000000e+00   2.0000000000e-03  -4.2352312445e-01  -1.0601162199e+00  -2.7143685866e-01
   3.3318909499e+00   3.3239141234e+00   1.0000000000e+00   2.0000000000e-03  -3.4534910173e-01  -1.0024769854e+00  -2.0810077415e-01
   3.3478585253e+00   3.3398677764e+00   1.0000000000e+00   2.0000000000e-03  -2.6706616246e-01  -9.4503276789e-01  -1.4432949718e-01
   3.3639354495e+00   3.3558492742e+00   1.0000000000e+00   2.0000000000e-03  -1.8854551646e-01  -8.8795067707e-01  -7.9705411727e-02
   3.3802901069e+00   3.3720216248e+00   1.0000000000e+00   2.0000000000e-03  -1.0961458666e-01  -8.3150055648e-01  -1.3728035596e-02
   3.3970761850e+00   3.3885585891e+00   1.0000000000e+00   2.0000000000e-03  -3.0095650722e-02  -7.7617265854e-01   5.4173326745e-02
   3.4145147641e+00   3.4055937808e+00   1.0000000000e+00   2.0000000000e-03   5.0591190400e-02  -7.2252080634e-01   1.2499456017e-01
   3.4329588311e+00   3.4234357474e+00   1.0000000000e+00   2.0000000000e-03   1.3367186877e-01  -6.7122803657e-01   2.0044529375e-01
   3.4583255300e+00   3.4424819149e+00   1.0000000000e+00   2.0000000000e-03   2.4465729808e-01  -6.1052757268e-01   3.0543089328e-01
   3.4864490728e+00   3.4741691450e+00   1.0000000000e+00   2.0000000000e-03   3.6162986865e-01  -5.6545542122e-01   4.2452780850e-01
   3.5083248200e+00   3.4987290005e+00   1.0000000000e+00   2.0000000000e-03   4.4769223652e-01  -5.4498136814e-01   5.1748533628e-01
   3.5284075459e+00   3.5179206395e+00   1.0000000000e+00   2.0000000000e-03   5.2221327497e-01  -5.3653764667e-01   6.0188939601e-01
   3.5466049132e+00   3.5388944523e+00   1.0000000000e+00   2.0000000000e-03   5.8446632755e-01  -5.3862237117e-01   6.7624986684e-01
   3.5629450232e+00   3.5543153742e+00   1.0000000000e+00   2.0000000000e-03   6.3653361023e-01  -5.4643049468e-01   7.4091483419e-01
   3.5812452169e+00   3.5715746722e+00   1.0000000000e+00   2.0000000000e-03   6.8982442890e-01  -5.6194455426e-01   8.0997655463e-01
   3.6019476057e+00   3.5909157615e+00   1.0000000000e+00   2.0000000000e-03   7.4373947379e-01  -5.8696488078e-01   8.8301024850e-01
   3.6257540712e+00   3.6129794498e+00   1.0000000000e+00   2.0000000000e-03   7.9779368624e-01  -6.2368956132e-01   9.5941618134e-01
   3.6456409242e+00   3.6385286926e+00   1.0000000000e+00   2.0000000000e-03   8.3597156157e-01  -6.5989954076e-01   1.0152183936e+00
   3.6608564518e+00   3.6527531559e+00   1.0000000000e+00   2.0000000000e-03   8.6243543819e-01  -6.8921838026e-01   1.0542838597e+00
   3.6782714717e+00   3.6689597476e+00   1.0000000000e+00   2.0000000000e-03   8.8932917324e-01  -7.2417094456e-01   1.0940527787e+00
   3.6975580075e+00   3.6875831958e+00   1.0000000000e+00   2.0000000000e-03   9.1496354806e-01  -7.6364538430e-01   1.1314571969e+00
   3.7198859547e+00   3.7075328192e+00   1.0000000000e+00   2.0000000000e-03   9.3948688211e-01  -8.0879135121e-01   1.1658733473e+00
   3.7428467027e+00   3.7322390902e+00   1.0000000000e+00   2.0000000000e-03   9.5758342467e-01  -8.5182215430e-01   1.1885118638e+00
   3.7612909070e+00   3.7534543151e+00   1.0000000000e+00   2.0000000000e-03   9.6628478054e-01  -8.8171001104e-01   1.1965106826e+00
   3.7784020055e+00   3.7691274989e+00   1.0000000000e+00   2.0000000000e-03   9.6959337371e-01  -9.0487502811e-01   1.1960992810e+00
   3.7974303758e+00   3.7876765122e+00   1.0000000000e+00   2.0000000000e-03   9.6573506593e-01  -9.2294241319e-01   1.1841571924e+00
   3.8192611092e+00   3.8071842393e+00   1.0000000000e+00   2.0000000000e-03   9.4978915500e-01  -9.3204342878e-01   1.1546191844e+00
   3.8402826909e+00   3.8313379790e+00   1.0000000000e+00   2.0000000000e-03   9.1631921224e-01  -9.2363810632e-01   1.1039120463e+00
   3.8570226763e+00   3.8492274028e+00   1.0000000000e+00   2.0000000000e-03   8.7637234715e-01  -9.0518062511e-01   1.0485218627e+00
   3.8721986038e+00   3.8648179498e+00   1.0000000000e+00   2.0000000000e-03   8.2861013141e-01  -8.7856165497e-01   9.8586911662e-01
   3.8873745312e+00   3.8795792577e+00   1.0000000000e+00   2.0000000000e-03   7.6979702967e-01  -8.4256882118e-01   9.1169236335e-01
   3.9041145167e+00   3.8951698047e+00   1.0000000000e+00   2.0000000000e-03   6.9289703930e-01  -7.9253533564e-01   8.1767002099e-01
   3.9251360984e+00   3.9130592286e+00   1.0000000000e+00   2.0000000000e-03   5.8180253706e-01  -7.1666084423e-01   6.8532306184e-01
   3.9469668318e+00   3.9372129682e+00   1.0000000000e+00   2.0000000000e-03   4.5271728287e-01  -6.2400214343e-01   5.3525998989e-01
   3.9659952020e+00   3.9567206954e+00   1.0000000000e+00   2.0000000000e-03   3.3531444262e-01  -5.3689932008e-01   4.0083261555e-01
   3.9831063006e+00   3.9752697087e+00   1.0000000000e+00   2.0000000000e-03   2.2850316977e-01  -4.5544491808e-01   2.8012410377e-01
   4.0015505049e+00   3.9909428924e+00   1.0000000000e+00   2.0000000000e-03   1.1410820613e-01  -3.6634888657e-01   1.5225684529e-01
   4.0243346453e+00   4.0121581174e+00   1.0000000000e+00   2.0000000000e-03  -2.3338630371e-02  -2.5633227864e-01   9.6325742791e-04
   4.0480161457e+00   4.0365111733e+00   1.0000000000e+00   2.0000000000e-03  -1.5887225037e-01  -1.4394128640e-01  -1.4554902366e-01
   4.0670091520e+00   4.0595211181e+00   1.0000000000e+00   2.0000000000e-03  -2.6066094055e-01  -5.5405123775e-02  -2.5381776308e-01
   4.0861013549e+00   4.0744971859e+00   1.0000000000e+00   2.0000000000e-03  -3.5796281334e-01   3.3141318676e-02  -3.5638938539e-01
   4.1107488848e+00   4.0977055239e+00   1.0000000000e+00   2.0000000000e-03  -4.7254427867e-01   1.4838699852e-01  -4.7596002587e-01
   4.1349923317e+00   4.1237922458e+00   1.0000000000e+00   2.0000000000e-03  -5.7092480629e-01   2.6602312856e-01  -5.7825500687e-01
   4.1562647704e+00   4.1461924176e+00   1.0000000000e+00   2.0000000000e-03  -6.4354668413e-01   3.7419582153e-01  -6.5402972301e-01
   4.1846935665e+00   4.1663371232e+00   1.0000000000e+00   2.0000000000e-03  -7.1950282736e-01   5.2496729475e-01  -7.3379124598e-01
   4.2166864295e+00   4.2030500098e+00   1.0000000000e+00   2.0000000000e-03  -7.4525207782e-01   7.0322635987e-01  -7.6092560449e-01
   4.2409198862e+00   4.2303228492e+00   1.0000000000e+00   2.0000000000e-03  -7.1858627836e-01   8.3510076280e-01  -7.2985473087e-01
   4.2656027667e+00   4.2515169233e+00   1.0000000000e+00   2.0000000000e-03  -6.5139875982e-01   9.6113265862e-01  -6.5070273937e-01
   4.2968814843e+00   4.2796886102e+00   1.0000000000e+00   2.0000000000e-03  -5.0446253070e-01   1.0982877673e+00  -4.7015665039e-01
   4.3277107781e+00   4.3140743584e+00   1.0000000000e+00   2.0000000000e-03  -3.2233909800e-01   1.2001265298e+00  -2.2554640500e-01
   4.3597036411e+00   4.3413471977e+00   1.0000000000e+00   2.0000000000e-03  -1.4339680944e-01   1.2771317176e+00   4.0974557066e-02
   4.3881324372e+00   4.3780600844e+00   1.0000000000e+00   2.0000000000e-03  -3.5538645239e-02   1.3077398098e+00   2.4020460320e-01
   4.4094048759e+00   4.3982047900e+00   1.0000000000e+00   2.0000000000e-03   2.1923923852e-02   1.3114579376e+00   3.6056617745e-01
   4.4336483227e+00   4.4206049618e+00   1.0000000000e+00   2.0000000000e-03   6.2361676791e-02   1.2873764215e+00   4.5280805879e-01
